rainfall,river_level,humidity,month,wind_speed,temperature,soil_moisture,elevation,drainage_density,land_use_index,risk_level
81.56,9.88,92.23,1,31.17,22.36,46.52,137.51,6.18,3.66,1
150.64,5.15,97.91,8,33.47,21.23,68.42,568.52,7.38,9.74,2
195.03,7.21,93.75,3,20.42,24.77,79.24,251.71,4.08,7.08,2
105.24,6.16,87.1,9,31.24,23.68,65.97,383.99,4.51,5.67,1
113.03,6.54,75.39,4,24.3,25.19,49.32,453.95,7.98,2.51,1
87.21,9.62,85.33,12,12.56,29.41,36.82,250.55,6.37,3.23,1
167.82,8.55,84.11,3,20.7,23.47,73.08,320.67,4.25,6.69,2
106.45,8.15,101.02,7,20.38,27.52,67.46,310.79,5.89,9.74,2
43.26,4.1,73.98,11,42.12,32.32,41.9,52.65,1.09,3.75,0
61.06,5.64,64.15,5,37.34,29.93,47.0,511.78,4.25,5.91,0
146.11,5.28,100.0,3,10.37,16.93,64.77,541.46,7.43,1.93,1
84.07,8.61,94.56,11,29.35,19.41,45.51,166.35,2.04,7.7,1
165.1,5.89,109.54,8,39.02,15.84,69.88,529.63,1.83,3.33,2
45.54,6.56,61.88,11,24.52,22.97,29.79,163.79,6.34,9.58,0
227.28,9.87,110.0,6,27.15,28.97,76.58,167.66,5.71,6.15,2
165.25,4.26,93.12,2,26.87,32.5,60.83,550.2,6.44,6.45,1
234.48,9.97,110.0,6,24.4,42.57,89.65,518.42,5.97,3.41,3
145.14,9.68,89.9,10,33.68,19.25,68.61,72.91,4.98,9.01,1
158.97,10.22,91.61,1,31.42,31.94,64.88,260.52,8.62,1.52,2
36.13,4.66,94.18,7,18.99,22.76,58.77,383.23,7.39,3.07,0
31.69,4.99,60.42,3,55.8,26.35,34.97,637.0,9.61,8.77,0
56.57,3.53,82.51,9,19.69,28.6,39.96,391.23,7.41,2.95,0
183.17,11.33,86.25,8,31.44,25.08,60.5,279.81,9.19,1.39,2
158.45,12.32,94.45,5,46.13,22.35,65.44,161.28,3.86,2.04,2
300.81,7.04,110.0,8,28.08,34.65,102.46,407.25,2.49,4.73,3
208.63,7.11,108.71,7,18.27,17.7,83.55,495.1,7.55,4.69,2
136.48,11.38,89.94,2,24.06,24.33,60.17,599.49,6.18,8.42,2
392.81,14.39,110.0,8,25.06,24.12,97.53,392.13,9.58,9.67,3
131.56,5.59,81.88,10,9.96,29.79,46.82,284.49,9.15,5.69,1
337.15,14.88,100.0,2,25.72,27.11,100.0,373.05,5.44,8.96,3
12.44,5.48,59.49,10,20.72,24.1,12.69,685.21,3.54,6.79,0
103.85,6.87,87.41,10,29.97,27.39,42.8,114.03,8.84,1.21,1
70.02,11.53,97.28,8,12.51,24.99,64.02,428.04,7.62,5.77,1
73.5,9.38,71.46,3,69.55,21.26,51.1,293.41,2.32,8.81,1
134.17,6.08,96.96,2,32.07,21.36,53.41,450.32,9.79,3.16,1
288.63,9.5,110.0,7,26.58,26.3,93.67,381.44,3.77,7.96,3
298.5,6.59,110.0,7,14.14,27.66,84.78,191.36,8.27,4.48,2
146.94,6.88,100.0,2,48.95,21.7,71.16,461.94,9.35,1.58,1
95.53,6.11,79.73,10,38.93,31.04,47.43,443.22,1.98,6.89,1
117.61,9.44,81.87,5,22.45,28.96,64.94,471.86,7.94,8.33,1
173.26,8.32,94.43,5,26.94,30.77,73.71,851.89,9.08,6.59,2
272.11,12.81,109.7,6,13.26,25.19,70.34,501.82,2.16,9.86,3
121.95,7.52,85.86,5,34.12,21.73,55.02,501.11,7.61,7.01,1
48.21,8.29,76.64,9,52.83,18.06,51.08,443.18,6.12,4.47,1
148.0,6.06,95.51,5,53.0,28.37,52.62,312.89,4.61,2.72,1
256.71,10.19,110.0,7,12.21,24.39,91.63,219.92,8.11,4.95,3
111.79,7.7,89.81,4,15.95,26.3,70.99,136.94,2.61,6.85,1
140.74,8.12,95.48,5,31.81,24.58,65.08,515.14,7.38,4.8,1
248.4,9.4,110.0,8,26.89,28.67,79.04,224.64,4.26,5.18,2
138.8,8.23,91.85,6,26.18,26.47,81.5,10.9,9.22,4.68,2
237.62,8.1,109.96,8,10.34,23.31,90.04,410.17,8.2,2.92,3
51.04,5.13,86.74,3,44.51,26.44,43.21,271.5,4.98,5.71,0
60.79,6.36,64.06,1,14.98,27.46,34.74,649.84,3.14,8.61,0
141.86,9.1,100.0,4,13.92,30.18,61.69,76.86,1.99,8.02,2
245.67,7.26,100.0,1,22.96,28.2,95.68,237.2,4.9,5.4,2
76.23,9.13,78.04,12,12.36,22.36,40.81,408.93,4.69,3.81,0
399.52,11.22,110.0,8,25.21,26.83,103.2,509.76,3.6,2.15,3
70.78,3.16,85.45,5,32.59,20.9,25.92,133.69,9.68,1.2,0
161.03,9.09,100.0,2,12.7,25.59,80.3,151.45,2.68,7.52,2
170.09,5.21,100.0,12,39.63,16.84,81.34,222.47,3.83,7.41,2
10.77,9.14,70.04,3,29.84,28.34,41.11,152.83,5.07,8.97,0
116.01,8.58,101.28,7,18.58,24.85,78.39,299.23,9.69,9.74,2
142.6,7.93,100.0,2,24.48,26.24,65.85,696.27,9.18,3.65,1
90.85,10.06,75.88,1,27.25,23.68,43.75,741.89,9.54,9.49,1
187.12,6.21,100.0,4,31.02,26.77,76.61,206.72,8.91,1.86,2
212.47,5.89,90.77,9,30.72,25.83,93.14,383.51,8.3,2.25,2
106.0,9.41,79.18,7,60.23,21.57,46.54,350.37,7.06,1.67,1
272.25,10.51,101.44,9,16.08,24.47,85.88,320.51,7.01,9.61,3
141.34,6.1,100.0,12,43.08,30.64,59.32,306.95,3.53,6.97,1
291.69,8.08,100.0,3,64.22,26.06,100.0,217.06,6.2,3.68,3
182.03,7.44,95.76,3,39.5,24.52,74.74,101.96,6.44,5.02,2
179.05,10.16,89.18,6,23.28,25.97,69.53,78.62,3.34,2.92,2
190.86,11.24,100.0,3,33.75,23.09,65.78,531.6,2.63,4.17,2
73.49,4.92,65.96,2,20.45,23.18,50.1,492.54,8.39,6.74,0
43.64,5.57,68.91,8,40.87,21.32,23.15,439.2,2.87,5.91,1
82.14,5.64,81.59,11,21.6,23.67,53.61,518.81,9.41,4.31,1
148.31,6.07,95.42,1,29.66,26.56,50.04,437.74,1.9,2.85,1
56.03,10.25,69.94,12,23.29,26.0,35.72,438.26,5.6,6.57,1
163.02,11.94,91.06,1,68.97,25.49,79.32,219.27,4.1,7.84,2
49.6,9.66,86.24,4,18.21,22.18,50.71,114.82,9.73,9.27,1
101.28,10.36,84.24,4,34.59,22.94,36.72,449.69,9.07,8.85,2
202.09,7.8,103.85,9,39.36,24.06,83.64,241.13,8.84,1.62,2
250.98,9.86,93.91,7,44.27,25.43,80.01,289.79,7.4,8.75,3
254.8,6.07,100.0,11,34.69,37.13,90.17,508.76,1.93,5.17,2
54.03,6.36,70.78,2,56.8,30.22,26.71,483.61,8.52,8.47,0
18.61,9.91,91.98,8,26.88,12.92,54.07,168.6,9.78,9.89,1
173.57,11.49,100.0,4,30.43,24.25,78.35,550.13,9.11,9.74,2
282.6,5.16,110.0,6,31.92,19.59,90.25,490.1,8.25,2.27,2
210.29,10.24,94.41,2,17.82,24.56,100.0,258.55,2.11,4.47,3
109.98,8.57,97.68,3,29.95,22.26,67.0,331.29,1.39,2.41,1
166.64,4.77,106.98,9,19.66,29.63,61.41,612.56,1.45,1.34,2
370.23,11.75,110.0,7,40.97,23.07,98.21,135.75,2.72,5.57,3
188.8,10.14,92.41,7,28.72,26.83,78.35,29.88,9.27,2.11,3
141.45,7.74,100.0,10,59.68,23.17,66.2,381.35,6.73,4.17,1
110.72,3.41,76.13,1,11.33,24.72,51.66,224.67,9.22,8.12,1
156.94,9.82,91.28,2,32.76,24.5,78.75,31.36,2.05,7.98,2
161.11,8.42,88.5,12,26.78,29.78,67.88,346.34,5.69,2.46,1
262.82,6.84,95.51,6,23.95,31.65,80.85,283.82,8.18,8.49,2
144.49,8.46,100.0,11,21.5,34.92,60.89,454.51,2.04,9.05,2
24.19,6.48,67.98,9,17.97,33.79,37.34,585.65,7.18,7.13,0
92.94,11.71,85.46,2,22.03,25.81,49.96,168.96,8.79,6.28,1
230.82,10.92,99.88,10,12.52,21.43,100.0,151.51,3.76,2.45,3
55.86,8.28,76.48,7,33.47,22.88,27.01,87.2,6.07,1.51,1
90.64,6.81,71.7,10,28.17,32.38,41.92,440.4,8.29,6.49,1
162.4,12.81,110.0,9,41.0,30.26,68.36,414.33,2.3,2.49,3
100.65,7.61,78.1,2,24.62,25.32,52.14,235.81,8.52,4.51,1
80.13,12.92,85.65,6,26.51,22.68,51.24,383.2,5.63,2.41,2
392.13,8.8,110.0,9,30.97,24.89,114.85,163.98,7.41,9.76,3
113.33,8.8,78.29,11,27.83,24.35,54.4,430.94,1.09,1.09,1
165.57,8.3,100.0,3,15.22,19.52,60.48,197.38,4.73,4.9,2
102.06,10.89,94.85,5,9.4,25.28,57.6,447.35,8.87,9.9,2
139.1,4.49,100.0,5,14.32,21.36,79.99,318.31,6.92,8.34,1
45.01,10.5,87.27,9,29.39,22.04,44.58,186.73,2.97,8.13,2
72.01,10.15,77.99,5,15.1,29.84,47.26,151.81,2.34,7.63,1
53.24,6.9,93.35,6,19.5,18.54,45.83,725.29,1.79,2.25,1
78.21,9.32,91.52,10,11.97,35.59,46.91,394.19,1.75,6.09,1
98.39,5.64,95.02,3,26.23,28.53,49.49,530.65,1.2,6.74,1
83.11,7.48,92.81,2,49.3,25.65,56.81,599.03,4.12,9.11,1
129.59,4.9,98.01,1,25.66,25.59,54.72,113.83,2.35,9.56,1
139.9,10.07,81.42,4,31.62,28.82,62.31,132.26,5.28,1.62,1
138.17,9.92,92.52,1,20.65,29.49,61.73,370.03,4.25,2.98,1
45.63,8.84,86.83,5,12.22,30.97,43.78,410.09,4.84,1.22,1
100.71,7.76,99.09,1,12.04,19.34,51.33,65.73,7.46,9.05,1
230.75,7.04,97.73,1,41.74,30.57,92.01,249.03,9.32,2.62,2
164.54,5.97,86.81,3,43.89,22.38,74.95,426.65,2.73,3.84,2
39.78,3.37,91.8,6,30.36,25.86,58.22,77.29,6.19,1.72,0
173.72,8.7,86.18,5,32.87,23.28,65.61,296.35,6.27,9.9,2
116.89,12.06,93.23,7,21.77,26.08,65.55,392.74,4.2,6.12,2
121.39,5.55,84.61,9,23.16,23.26,71.35,367.13,2.6,1.84,1
114.35,8.31,80.31,5,43.35,24.38,45.67,278.56,6.16,1.82,1
226.82,6.45,100.0,12,30.05,25.05,84.97,476.2,1.88,9.06,2
141.57,9.72,86.82,10,34.53,30.29,38.71,32.36,8.54,5.41,1
131.2,11.52,88.17,12,10.55,21.77,71.77,267.25,2.37,7.83,2
99.31,10.04,73.37,3,25.13,26.85,61.89,65.01,1.08,2.42,1
142.2,6.47,100.0,3,67.52,17.41,68.28,393.88,4.98,5.28,1
136.3,10.57,88.49,11,23.12,21.83,52.27,122.09,7.9,1.53,1
233.09,6.7,100.0,4,29.9,37.13,81.34,147.81,1.94,3.4,2
244.92,9.47,101.02,9,22.83,25.45,65.54,518.65,8.41,4.09,2
66.65,8.48,86.34,4,15.46,20.89,45.03,590.16,3.77,5.19,1
325.37,7.88,110.0,9,20.7,21.73,104.68,361.36,5.13,7.12,3
194.22,7.73,97.51,1,27.43,27.02,77.3,622.96,5.14,3.98,2
88.06,4.04,70.76,4,33.07,30.39,24.32,471.74,3.65,5.29,0
326.98,8.04,100.0,1,35.34,21.11,94.67,252.32,6.37,9.8,3
415.83,9.63,100.0,2,36.95,23.63,100.0,291.47,5.85,5.76,2
61.63,9.0,83.42,1,28.61,30.43,46.53,145.81,8.52,9.13,1
65.2,8.14,96.5,9,33.43,18.08,77.69,12.31,3.83,2.33,2
14.11,2.69,59.64,12,20.9,31.28,46.36,7.86,6.95,8.63,0
185.22,11.1,98.83,6,38.33,22.28,59.68,544.89,8.0,9.77,2
120.0,7.07,85.69,4,27.88,24.32,71.09,139.61,5.77,1.4,1
93.42,11.18,77.78,11,15.03,27.13,42.94,327.48,9.14,2.2,1
176.87,7.09,98.18,3,39.77,29.37,64.05,103.96,7.14,8.11,2
186.33,11.59,100.0,11,27.1,19.99,80.86,148.88,5.62,1.3,2
125.42,6.25,85.82,11,18.91,9.23,64.4,265.73,3.19,4.08,1
167.58,6.33,91.12,4,41.33,22.26,87.86,501.92,9.6,9.49,2
220.52,7.21,110.0,6,32.33,22.25,79.63,268.37,1.8,7.72,3
165.36,8.62,106.54,8,31.3,25.43,83.1,215.25,7.02,6.34,2
179.33,5.02,102.83,7,48.23,35.06,82.0,647.56,5.09,8.08,2
226.98,12.49,100.0,12,31.65,24.11,87.71,649.42,5.39,6.1,3
137.86,7.0,100.82,7,46.12,28.05,70.83,160.47,5.12,7.18,2
184.56,5.95,98.15,3,26.8,32.25,75.04,520.65,8.2,9.83,2
220.7,8.93,90.55,9,44.0,23.56,90.48,297.3,8.22,3.67,3
83.13,11.8,82.49,1,41.08,25.63,43.54,385.53,2.45,4.46,2
152.77,8.39,99.62,2,10.85,21.55,74.81,180.92,7.85,3.36,2
73.97,7.43,91.44,7,39.47,19.48,60.81,97.52,9.28,5.11,1
76.12,7.55,84.53,3,19.26,28.29,50.22,439.63,6.59,9.61,1
96.69,5.18,76.02,7,18.59,30.0,48.94,796.15,9.42,3.35,1
158.37,11.62,100.0,11,21.36,26.69,56.41,196.24,1.57,5.7,2
117.98,9.6,86.88,6,42.66,25.68,60.94,697.48,7.91,1.73,1
157.57,10.05,96.54,3,18.46,24.18,61.99,110.04,6.76,9.27,2
80.25,11.92,70.82,4,33.58,18.4,34.85,420.11,9.2,4.69,1
78.8,3.97,74.36,10,15.49,19.41,49.75,388.03,4.68,2.39,0
84.52,3.12,81.58,1,10.35,28.09,61.76,433.96,9.02,4.12,1
199.93,10.52,100.0,10,15.57,18.64,77.45,355.41,2.04,4.49,2
139.02,4.14,80.49,7,15.44,27.32,71.62,545.8,7.75,3.73,1
123.95,10.64,87.69,12,15.13,28.2,76.83,275.19,7.92,8.77,2
101.53,6.21,73.83,4,49.88,26.91,39.93,429.71,5.86,7.9,1
90.7,8.16,95.46,5,20.03,31.52,71.79,442.02,1.97,1.43,2
201.8,12.34,90.12,9,22.67,19.21,76.94,511.8,4.91,2.12,3
333.67,14.48,110.0,8,80.5,16.34,105.66,528.02,5.07,3.81,3
182.02,10.05,100.0,1,11.51,23.54,86.29,71.28,2.43,7.76,3
138.92,9.6,103.93,7,18.48,33.76,70.25,359.69,5.13,6.82,2
106.41,4.59,100.0,2,29.19,17.52,41.31,553.62,2.76,6.73,1
127.61,4.4,93.98,10,44.22,23.39,50.98,267.65,7.03,1.37,1
121.65,7.08,82.83,1,27.67,26.34,54.78,609.23,1.96,4.94,1
155.2,10.35,91.03,11,27.87,25.65,69.6,451.85,5.89,1.36,2
199.62,12.13,100.0,11,31.14,13.64,64.03,436.72,2.77,6.46,3
87.22,6.15,91.37,10,9.34,23.38,57.75,686.3,2.37,1.42,1
73.85,7.27,73.81,5,32.26,21.01,45.3,521.83,6.19,5.02,0
269.76,7.26,104.44,9,66.51,23.25,74.6,523.65,9.5,6.93,3
80.0,5.41,76.81,1,31.5,28.79,63.54,512.3,5.08,3.0,0
304.0,9.6,107.59,7,31.15,21.93,78.04,226.39,9.44,6.88,2
263.15,9.25,100.0,5,32.3,31.15,79.25,603.2,8.64,5.35,2
177.18,6.31,100.0,10,41.24,26.99,68.59,639.6,8.17,9.14,2
99.73,7.96,96.04,10,65.96,28.53,62.4,227.73,3.28,8.05,2
105.89,9.88,99.41,1,14.41,21.68,75.63,419.99,8.91,4.13,1
110.6,4.68,95.29,1,20.66,21.68,44.81,72.65,6.06,6.34,1
233.09,11.24,107.05,7,27.1,24.98,85.12,487.04,8.42,9.03,3
208.09,7.1,100.0,10,32.31,32.96,77.14,468.8,5.91,3.53,2
173.1,3.59,100.0,11,28.24,36.94,71.79,686.31,6.96,3.51,1
104.6,8.22,94.91,7,25.37,32.11,67.78,243.88,7.11,2.0,1
108.12,5.56,95.01,2,19.32,32.64,55.53,434.31,6.22,9.97,1
133.24,12.03,94.09,5,36.78,25.09,49.78,282.32,8.84,5.14,2
112.18,3.91,93.2,1,12.75,25.64,53.56,434.96,8.35,9.87,1
191.27,6.84,100.0,5,24.87,21.36,74.7,362.38,1.18,9.76,2
112.11,5.67,85.46,2,20.16,30.84,57.16,199.82,2.79,3.01,1
110.14,10.13,74.31,11,48.87,22.13,56.13,741.39,3.54,6.08,1
149.1,8.83,90.53,7,27.26,27.12,70.25,312.9,4.91,7.23,2
185.97,12.1,100.0,10,30.14,25.75,67.28,464.03,9.29,1.68,2
259.74,9.49,110.0,6,13.39,14.78,98.4,422.83,6.13,1.35,3
89.18,6.34,96.13,3,14.87,21.63,66.54,437.87,8.11,1.8,1
140.64,8.71,93.63,5,10.83,22.91,79.77,144.13,9.03,9.72,2
266.05,7.89,110.0,7,43.66,22.21,111.8,433.96,4.72,7.3,3
158.76,8.07,96.96,10,26.3,32.71,70.48,497.12,3.96,1.92,2
35.04,6.86,65.85,1,50.73,25.51,35.84,552.57,3.17,2.72,0
222.9,4.51,103.14,7,38.89,23.7,96.91,329.51,3.62,3.75,2
146.97,6.16,84.3,1,14.96,35.48,58.33,345.42,1.15,8.11,1
128.07,7.52,93.15,6,21.56,31.96,90.5,225.56,5.2,2.76,2
39.71,3.03,72.73,10,18.49,25.92,51.02,332.46,7.43,1.27,0
162.66,10.75,92.41,6,26.18,22.21,65.46,178.43,1.33,6.86,2
318.32,10.86,100.0,2,20.59,26.84,100.0,152.51,7.26,7.52,3
533.47,13.69,110.0,8,35.69,21.42,115.0,243.72,8.98,6.74,3
450.35,9.31,110.0,6,25.88,18.76,115.0,493.85,8.09,1.67,3
115.11,9.2,98.9,6,43.46,26.61,66.6,231.24,6.53,1.75,1
86.56,8.74,82.66,5,34.79,22.5,39.14,588.76,8.93,2.18,1
97.71,7.37,81.78,11,31.1,29.86,38.22,344.22,4.05,2.77,1
299.01,14.08,107.29,9,9.99,27.87,89.83,519.59,6.31,8.09,3
18.3,5.01,78.1,12,25.06,29.73,11.59,615.19,8.26,3.49,0
264.47,13.37,110.0,9,15.63,21.74,98.06,349.45,1.03,1.99,3
34.14,10.09,82.21,3,14.07,25.73,23.54,180.13,3.67,9.34,1
253.29,7.81,110.0,9,27.53,22.48,93.08,348.07,7.59,2.13,3
74.11,10.54,81.28,6,11.83,23.06,48.39,163.69,4.09,4.32,1
139.17,4.48,100.0,5,26.45,20.49,70.77,272.12,9.37,7.69,1
101.64,5.09,90.99,4,10.52,25.72,65.46,227.73,8.84,1.26,1
168.97,6.71,87.45,11,10.36,23.45,76.96,432.03,5.55,6.34,1
162.6,12.43,100.0,10,14.87,30.89,53.68,258.91,8.07,6.77,2
120.91,3.93,80.92,11,13.48,24.16,89.22,405.3,2.38,4.56,1
177.61,8.18,100.0,5,46.45,23.56,71.68,276.31,6.84,7.4,2
167.12,4.82,94.21,12,37.26,23.64,64.89,331.53,7.38,9.36,1
59.14,10.98,83.61,4,17.7,28.29,35.83,490.25,3.0,4.63,1
276.89,9.29,100.0,12,36.75,33.67,89.31,387.34,9.5,4.54,2
72.05,6.77,92.27,11,16.68,23.04,52.84,334.34,7.13,3.74,1
136.62,5.16,95.25,2,6.87,30.24,68.97,95.33,7.85,9.26,1
151.14,7.04,87.2,3,9.66,22.71,63.75,242.0,9.13,5.42,1
78.68,6.36,73.47,4,27.41,13.26,45.07,511.3,3.94,9.3,0
58.08,8.2,84.7,6,22.98,33.96,47.19,254.06,8.23,3.88,1
208.26,11.19,100.77,9,55.71,25.58,52.87,261.31,9.18,3.9,3
186.14,5.16,100.0,4,8.62,23.29,82.46,258.36,2.2,5.26,2
245.41,11.08,101.61,6,36.77,27.67,85.49,225.79,1.65,2.69,3
235.94,6.9,107.68,7,18.0,25.88,94.28,435.76,2.01,8.11,3
7.14,8.15,74.52,4,24.75,30.15,15.14,323.45,9.89,2.38,0
194.07,6.86,87.54,8,48.52,24.32,70.46,14.06,9.01,5.41,2
81.18,7.71,82.52,4,20.07,26.46,51.9,487.21,5.59,9.72,1
217.7,8.93,100.0,11,47.59,25.53,77.21,204.16,4.57,1.64,2
175.6,5.25,100.0,12,10.95,14.23,73.43,137.5,3.04,9.75,2
167.69,2.88,90.64,3,60.15,23.7,70.41,286.9,1.73,7.9,2
85.33,11.21,96.84,8,26.96,24.96,64.25,479.43,8.11,6.89,2
90.23,11.52,90.48,2,33.97,24.79,42.09,357.8,8.18,3.87,2
73.87,11.75,75.03,3,48.21,33.59,51.18,741.67,7.64,1.44,1
88.58,7.6,97.03,7,34.85,30.81,51.2,411.54,3.94,6.37,1
234.58,10.12,110.0,7,12.42,22.37,99.89,461.5,1.91,3.36,3
70.6,5.06,77.14,10,27.16,28.87,47.98,538.68,1.25,3.41,0
87.07,2.59,87.8,5,34.83,24.36,63.33,480.27,3.79,1.71,1
147.21,8.98,80.36,4,19.28,24.07,65.31,374.2,7.59,4.95,1
97.52,6.26,71.06,1,35.16,36.93,67.28,510.09,7.24,6.05,1
29.52,4.77,66.98,2,19.81,25.17,19.67,314.1,6.78,6.14,0
133.88,11.31,92.9,3,13.98,26.87,62.16,524.85,1.04,6.76,2
304.1,14.12,110.0,9,63.84,34.47,78.5,306.13,9.66,1.41,3
170.15,5.2,90.42,12,18.85,21.81,66.89,416.56,7.01,9.7,2
190.08,8.35,94.22,6,55.61,24.81,77.89,475.47,1.72,6.45,2
355.09,7.65,107.73,6,101.79,34.79,111.46,424.49,4.06,1.58,3
125.45,4.09,75.27,4,15.38,27.8,34.44,371.42,4.5,7.2,0
18.57,2.16,60.13,3,26.45,23.57,7.78,292.37,8.3,8.42,0
126.02,8.42,77.37,1,16.51,35.64,48.7,614.41,1.18,1.95,1
214.25,11.44,100.0,4,23.45,26.67,94.96,387.7,7.7,3.89,3
189.52,8.62,100.0,12,28.38,33.58,68.7,605.7,2.09,6.21,2
240.36,9.1,100.0,12,20.54,31.83,81.24,272.22,8.86,1.38,2
339.61,7.28,100.0,12,26.97,21.54,100.0,354.05,8.53,1.55,2
193.52,6.14,100.0,5,24.33,24.71,87.23,404.59,9.77,1.77,2
118.43,8.6,105.6,6,11.05,21.62,75.97,163.92,3.77,1.04,2
58.93,8.93,80.75,9,22.38,19.03,74.41,362.55,8.39,5.58,1
92.56,4.49,79.06,7,27.95,25.71,61.99,64.79,7.38,5.53,1
169.99,11.82,97.15,6,42.32,32.2,66.09,378.51,2.77,3.97,2
102.07,7.88,90.6,12,30.31,22.02,36.08,426.52,8.61,8.39,1
160.14,8.7,100.0,5,16.36,22.58,63.34,335.59,5.0,7.95,2
95.3,7.34,80.65,3,17.31,31.1,42.27,269.44,6.37,7.62,1
109.31,7.25,93.89,3,11.05,22.11,72.93,342.06,6.61,2.24,1
75.32,9.28,74.5,11,13.7,20.48,52.74,382.81,9.1,1.72,0
323.93,7.49,110.0,9,23.82,27.24,102.4,144.34,2.66,5.7,3
67.22,7.37,80.79,11,23.8,27.59,51.0,103.05,4.8,1.82,1
70.97,7.98,89.75,10,27.31,27.54,66.72,316.56,1.36,3.48,1
54.7,6.45,68.71,10,25.47,32.12,30.53,264.56,2.89,4.49,0
145.21,11.24,96.39,11,19.62,24.15,63.67,22.69,5.51,2.45,2
298.27,6.43,105.53,9,13.38,24.99,88.53,409.71,4.91,7.29,2
265.56,5.16,110.0,8,20.21,30.09,86.98,193.25,3.94,1.64,2
23.96,9.27,76.58,1,6.89,23.13,56.49,619.44,4.88,4.29,0
140.54,11.37,97.51,6,52.75,20.92,88.34,452.17,3.02,1.37,2
88.51,6.04,97.39,2,29.87,18.66,65.55,148.81,9.18,9.01,1
51.49,3.55,60.7,5,32.67,32.63,50.0,150.35,9.66,2.39,0
279.81,9.24,108.64,8,28.54,23.3,111.23,666.93,4.0,5.82,3
201.88,6.57,104.56,8,27.57,19.4,91.36,125.44,4.4,4.53,2
196.38,11.78,100.0,1,61.77,23.94,76.47,412.57,1.23,3.32,3
228.51,5.91,110.0,6,70.35,23.47,89.0,146.23,5.61,4.95,3
59.81,4.84,77.31,9,18.36,21.4,50.61,300.22,8.86,4.69,0
134.17,5.01,99.41,9,29.73,26.03,64.75,138.84,2.58,3.33,1
93.66,2.71,94.13,3,8.71,26.33,55.8,224.2,1.0,9.02,1
259.67,11.71,98.49,8,43.43,32.15,101.18,228.14,7.17,3.88,3
124.24,6.17,81.55,9,20.68,23.48,66.35,501.11,4.52,8.39,1
18.21,6.88,77.09,5,33.28,23.44,32.82,628.31,9.69,1.87,0
83.07,8.26,74.82,2,36.81,27.78,59.8,106.42,4.6,7.41,1
21.53,5.26,57.49,11,27.63,26.62,15.63,468.42,4.19,6.08,0
176.26,7.26,109.99,9,28.97,21.8,84.2,283.19,6.72,9.4,2
260.81,8.25,110.0,9,15.29,21.03,110.25,669.43,1.79,8.33,3
115.84,10.75,81.67,11,33.0,19.96,51.51,701.49,2.34,9.83,2
137.61,6.73,95.86,5,34.91,25.41,58.06,472.92,6.16,6.46,1
206.88,13.06,110.0,6,15.81,28.87,78.35,424.75,4.1,5.56,3
39.45,10.67,71.85,9,36.02,21.91,36.5,436.67,3.35,9.41,1
69.29,4.48,73.96,10,13.1,23.83,52.89,148.61,9.55,1.96,0
136.39,11.71,91.08,8,18.0,26.45,65.37,286.73,4.96,1.22,2
150.08,9.13,97.36,4,27.54,25.73,81.43,207.57,4.73,4.0,2
139.03,7.25,91.03,6,26.83,25.56,89.87,329.86,5.36,4.0,2
88.9,9.39,71.16,12,29.82,28.99,28.94,355.76,4.93,3.61,1
76.58,2.88,84.7,10,14.44,27.91,69.34,11.83,1.43,9.7,1
20.11,11.13,71.97,8,33.88,19.67,52.0,375.44,6.73,8.13,1
132.47,8.2,89.7,3,8.55,28.93,80.35,162.65,2.98,5.87,1
326.24,8.23,110.0,6,17.69,28.74,105.07,137.22,6.22,8.56,3
30.62,10.05,77.54,2,22.52,17.71,41.38,449.18,5.05,3.36,0
72.53,5.46,91.07,8,10.7,25.9,67.07,234.4,2.32,9.11,1
138.99,11.82,86.0,6,26.84,24.67,67.4,223.51,7.92,1.71,2
61.77,2.42,65.81,12,17.78,31.14,31.53,563.82,2.92,6.54,0
80.2,4.33,86.65,6,15.53,37.06,47.51,65.94,2.25,2.65,1
147.25,4.96,83.86,1,16.85,22.31,74.84,316.82,4.56,1.09,1
162.88,7.7,100.0,5,15.81,32.68,63.94,301.58,8.88,8.59,2
145.27,11.05,92.28,3,35.48,12.37,67.25,1011.96,1.12,9.06,2
198.56,13.35,103.96,6,17.12,18.54,81.5,509.77,6.73,7.23,3
146.19,12.61,99.27,12,22.91,26.73,71.81,565.95,9.9,9.61,2
101.08,7.5,92.82,2,41.16,25.32,54.97,388.66,7.3,2.66,1
174.33,10.31,96.34,2,22.17,26.57,71.58,429.2,6.61,7.54,2
144.6,13.17,94.53,11,11.93,33.61,58.81,145.83,7.83,9.24,2
224.81,9.37,100.0,11,29.12,16.89,68.2,230.46,4.97,6.57,2
164.43,3.31,100.0,3,32.4,21.44,72.95,343.7,9.93,7.81,1
163.1,9.64,106.47,9,33.43,29.43,70.47,132.2,6.13,5.43,2
168.32,7.69,100.0,3,51.27,38.7,94.9,181.56,3.21,8.5,2
168.23,8.1,99.08,3,40.56,25.33,97.39,437.26,8.98,9.97,2
169.28,5.05,91.54,9,22.54,25.56,64.05,85.5,3.48,6.35,2
149.0,7.26,100.0,10,11.29,23.42,64.79,387.27,3.44,8.25,1
135.95,8.57,96.69,10,35.85,22.06,70.51,477.77,1.26,4.96,2
190.24,8.37,93.65,8,26.93,30.3,81.06,549.01,4.33,9.61,2
146.05,9.55,95.47,11,25.77,28.43,68.94,509.53,2.26,8.05,2
